config_id,fold,epoch,train_loss,train_acc,val_acc,f1_score
Adam_lr1e-04_bs4096,1,2,0.5548,0.9113,0.911,0.3242
Adam_lr1e-04_bs4096,1,3,0.5151,0.9301,0.9233,0.3568
Adam_lr1e-04_bs4096,1,4,0.4901,0.9381,0.9293,0.3875
Adam_lr1e-04_bs4096,1,5,0.4718,0.9427,0.9334,0.3962
Adam_lr1e-04_bs4096,1,6,0.458,0.9455,0.939,0.4207
Adam_lr1e-04_bs4096,1,7,0.4469,0.9481,0.9407,0.4271
Adam_lr1e-04_bs4096,1,8,0.437,0.9498,0.9392,0.4285
Adam_lr1e-04_bs4096,1,9,0.4287,0.9514,0.9447,0.449
Adam_lr1e-04_bs4096,1,10,0.4206,0.9527,0.945,0.4539
Adam_lr1e-04_bs4096,1,11,0.4148,0.9538,0.9468,0.4581
Adam_lr1e-04_bs4096,1,12,0.4081,0.9548,0.9463,0.4638
Adam_lr1e-04_bs4096,1,13,0.4029,0.9555,0.9481,0.4645
Adam_lr1e-04_bs4096,1,14,0.3976,0.9562,0.9494,0.4754
Adam_lr1e-04_bs4096,1,15,0.3917,0.9573,0.9493,0.4734
Adam_lr1e-04_bs4096,1,16,0.3878,0.9578,0.9487,0.4752
Adam_lr1e-04_bs4096,1,17,0.3848,0.958,0.9484,0.4741
Adam_lr1e-04_bs4096,1,18,0.3802,0.9588,0.9502,0.4823
Adam_lr1e-04_bs4096,1,19,0.3766,0.9592,0.95,0.4843
Adam_lr1e-04_bs4096,1,20,0.3735,0.9597,0.9506,0.4885
Adam_lr1e-04_bs4096,1,21,0.3698,0.9601,0.9501,0.4882
Adam_lr1e-04_bs4096,1,22,0.3672,0.9604,0.952,0.4962
Adam_lr1e-04_bs4096,1,23,0.3636,0.9609,0.951,0.4939
Adam_lr1e-04_bs4096,1,24,0.3612,0.9611,0.9514,0.4942
Adam_lr1e-04_bs4096,1,25,0.359,0.9615,0.9514,0.4975
Adam_lr1e-04_bs4096,1,26,0.3565,0.9617,0.951,0.4954
Adam_lr1e-04_bs4096,1,27,0.3543,0.962,0.9518,0.4981
Adam_lr1e-04_bs4096,1,28,0.3522,0.9623,0.9515,0.5008
Adam_lr1e-04_bs4096,1,29,0.35,0.9625,0.9533,0.5045
Adam_lr1e-04_bs4096,1,30,0.348,0.9627,0.9528,0.505
Adam_lr1e-04_bs4096,1,31,0.346,0.9629,0.9529,0.5079
Adam_lr1e-04_bs4096,1,32,0.343,0.9631,0.9534,0.5062
Adam_lr1e-04_bs4096,1,33,0.3409,0.9636,0.9532,0.505
Adam_lr1e-04_bs4096,1,34,0.3397,0.9638,0.9522,0.5065
Adam_lr1e-04_bs4096,1,35,0.3386,0.9638,0.9518,0.5048
Adam_lr1e-04_bs4096,1,36,0.3366,0.9639,0.952,0.5063
Adam_lr1e-04_bs4096,2,1,0.6286,0.7457,0.869,0.2813
Adam_lr1e-04_bs4096,2,2,0.5577,0.9071,0.9134,0.3571
Adam_lr1e-04_bs4096,2,3,0.5179,0.9283,0.9234,0.3766
Adam_lr1e-04_bs4096,2,4,0.4926,0.9368,0.9327,0.3994
Adam_lr1e-04_bs4096,2,5,0.4745,0.9417,0.9385,0.4213
Adam_lr1e-04_bs4096,2,6,0.4605,0.9449,0.9417,0.4333
Adam_lr1e-04_bs4096,2,7,0.4496,0.9469,0.9421,0.4388
Adam_lr1e-04_bs4096,2,8,0.4388,0.9491,0.9469,0.4543
Adam_lr1e-04_bs4096,2,9,0.4311,0.9505,0.9455,0.4549
Adam_lr1e-04_bs4096,2,10,0.4228,0.9522,0.9495,0.4695
Adam_lr1e-04_bs4096,2,11,0.416,0.9531,0.9497,0.4705
Adam_lr1e-04_bs4096,2,12,0.4109,0.9539,0.951,0.4766
Adam_lr1e-04_bs4096,2,13,0.4041,0.9551,0.9506,0.4778
Adam_lr1e-04_bs4096,2,14,0.3985,0.9559,0.9494,0.4757
Adam_lr1e-04_bs4096,2,15,0.3944,0.9567,0.953,0.4897
Adam_lr1e-04_bs4096,2,16,0.3888,0.9574,0.9531,0.4902
Adam_lr1e-04_bs4096,2,17,0.3855,0.9579,0.9531,0.4909
Adam_lr1e-04_bs4096,2,18,0.381,0.9584,0.9547,0.4946
Adam_lr1e-04_bs4096,2,19,0.3781,0.9589,0.9524,0.4932
Adam_lr1e-04_bs4096,2,20,0.3735,0.9593,0.9536,0.4936
Adam_lr1e-04_bs4096,2,21,0.3702,0.9599,0.9537,0.4971
Adam_lr1e-04_bs4096,2,22,0.3674,0.9603,0.9528,0.4954
Adam_lr1e-04_bs4096,2,23,0.3652,0.9605,0.9542,0.5006
Adam_lr1e-04_bs4096,2,24,0.3622,0.9608,0.9534,0.497
Adam_lr1e-04_bs4096,2,25,0.359,0.9613,0.9538,0.5004
Adam_lr1e-04_bs4096,2,26,0.3567,0.9615,0.9545,0.5021
Adam_lr1e-04_bs4096,2,27,0.3545,0.9619,0.9532,0.4987
Adam_lr1e-04_bs4096,2,28,0.352,0.9622,0.9532,0.5001
Adam_lr1e-04_bs4096,2,29,0.3495,0.9626,0.9546,0.5057
Adam_lr1e-04_bs4096,2,30,0.3475,0.9627,0.9552,0.509
Adam_lr1e-04_bs4096,2,31,0.3455,0.9629,0.9545,0.5061
Adam_lr1e-04_bs4096,2,32,0.3436,0.9632,0.9554,0.5099
Adam_lr1e-04_bs4096,2,33,0.3416,0.9634,0.9533,0.5043
Adam_lr1e-04_bs4096,2,34,0.34,0.9636,0.9539,0.5072
Adam_lr1e-04_bs4096,2,35,0.3371,0.9641,0.9539,0.5055
Adam_lr1e-04_bs4096,2,36,0.3363,0.9641,0.953,0.5042
Adam_lr1e-04_bs4096,2,37,0.3341,0.9644,0.9542,0.5071
Adam_lr1e-04_bs4096,3,1,0.6355,0.7243,0.8718,0.3528
Adam_lr1e-04_bs4096,3,2,0.5647,0.9048,0.907,0.415
Adam_lr1e-04_bs4096,3,3,0.5242,0.9281,0.9149,0.4394
Adam_lr1e-04_bs4096,3,4,0.498,0.9379,0.9175,0.4536
Adam_lr1e-04_bs4096,3,5,0.4796,0.9427,0.9242,0.4705
Adam_lr1e-04_bs4096,3,6,0.4654,0.9464,0.9286,0.4881
Adam_lr1e-04_bs4096,3,7,0.4528,0.9488,0.9361,0.5064
Adam_lr1e-04_bs4096,3,8,0.4426,0.951,0.935,0.5066
Adam_lr1e-04_bs4096,3,9,0.4335,0.9524,0.9398,0.5222
Adam_lr1e-04_bs4096,3,10,0.4268,0.9534,0.939,0.5186
Adam_lr1e-04_bs4096,3,11,0.4196,0.955,0.9406,0.5299
Adam_lr1e-04_bs4096,3,12,0.414,0.9556,0.9413,0.5259
Adam_lr1e-04_bs4096,3,13,0.4077,0.9567,0.9422,0.5319
Adam_lr1e-04_bs4096,3,14,0.4026,0.9575,0.9445,0.533
Adam_lr1e-04_bs4096,3,15,0.3981,0.958,0.9428,0.537
Adam_lr1e-04_bs4096,3,16,0.3936,0.9584,0.9439,0.5324
Adam_lr1e-04_bs4096,3,17,0.3889,0.9592,0.9428,0.5311
Adam_lr1e-04_bs4096,3,18,0.3855,0.9597,0.9459,0.5448
Adam_lr1e-04_bs4096,3,19,0.3815,0.9602,0.946,0.5452
Adam_lr1e-04_bs4096,3,20,0.3776,0.9608,0.9451,0.5433
Adam_lr1e-04_bs4096,3,21,0.3743,0.9611,0.9473,0.5519
Adam_lr1e-04_bs4096,3,22,0.3705,0.9617,0.9463,0.5485
Adam_lr1e-04_bs4096,3,23,0.3683,0.962,0.9454,0.5395
Adam_lr1e-04_bs4096,3,24,0.3656,0.9623,0.9462,0.5429
Adam_lr1e-04_bs4096,3,25,0.3635,0.9625,0.9459,0.5472
Adam_lr1e-04_bs4096,3,26,0.3607,0.9628,0.9445,0.541
Adam_lr1e-04_bs4096,4,1,0.6391,0.738,0.8365,0.3214
Adam_lr1e-04_bs4096,4,2,0.5715,0.9064,0.9117,0.4304
Adam_lr1e-04_bs4096,4,3,0.5296,0.9313,0.9207,0.4571
Adam_lr1e-04_bs4096,4,4,0.5039,0.9399,0.9278,0.4805
Adam_lr1e-04_bs4096,4,5,0.4843,0.9447,0.9287,0.4872
Adam_lr1e-04_bs4096,4,6,0.4694,0.9481,0.933,0.4997
Adam_lr1e-04_bs4096,4,7,0.4577,0.9504,0.9354,0.51
Adam_lr1e-04_bs4096,4,8,0.4479,0.9522,0.9389,0.52
Adam_lr1e-04_bs4096,4,9,0.4383,0.9536,0.9397,0.526
Adam_lr1e-04_bs4096,4,10,0.431,0.955,0.9436,0.5358
Adam_lr1e-04_bs4096,4,11,0.4237,0.956,0.9412,0.5335
Adam_lr1e-04_bs4096,4,12,0.4168,0.9567,0.9424,0.5397
Adam_lr1e-04_bs4096,4,13,0.4122,0.9576,0.9444,0.5463
Adam_lr1e-04_bs4096,4,14,0.4071,0.9582,0.9448,0.5471
Adam_lr1e-04_bs4096,4,15,0.402,0.9589,0.9438,0.5463
Adam_lr1e-04_bs4096,4,16,0.3971,0.9599,0.9468,0.5544
Adam_lr1e-04_bs4096,4,17,0.3928,0.9603,0.9438,0.551
Adam_lr1e-04_bs4096,4,18,0.3895,0.9607,0.9477,0.5561
Adam_lr1e-04_bs4096,4,19,0.3858,0.9613,0.9472,0.5594
Adam_lr1e-04_bs4096,4,20,0.3818,0.9617,0.9471,0.5571
Adam_lr1e-04_bs4096,4,21,0.3783,0.962,0.9472,0.561
Adam_lr1e-04_bs4096,4,22,0.375,0.9623,0.9475,0.5628
Adam_lr1e-04_bs4096,4,23,0.3719,0.9625,0.9474,0.564
Adam_lr1e-04_bs4096,4,24,0.3696,0.9629,0.9484,0.5656
Adam_lr1e-04_bs4096,4,25,0.367,0.9633,0.947,0.5662
Adam_lr1e-04_bs4096,4,26,0.3638,0.9635,0.9477,0.5619
Adam_lr1e-04_bs4096,4,27,0.3617,0.9639,0.9488,0.5659
Adam_lr1e-04_bs4096,4,28,0.3601,0.9639,0.9478,0.5674
Adam_lr1e-04_bs4096,4,29,0.3575,0.9644,0.9477,0.5676
Adam_lr1e-04_bs4096,4,30,0.3547,0.9647,0.9491,0.5732
Adam_lr1e-04_bs4096,4,31,0.3526,0.9649,0.9482,0.5697
Adam_lr1e-04_bs4096,4,32,0.3499,0.965,0.9487,0.5717
Adam_lr1e-04_bs4096,4,33,0.3482,0.9653,0.948,0.5695
Adam_lr1e-04_bs4096,4,34,0.347,0.9655,0.9481,0.5734
Adam_lr1e-04_bs4096,4,35,0.3448,0.9658,0.9484,0.5738
Adam_lr1e-04_bs4096,4,36,0.3428,0.9659,0.9484,0.5735
Adam_lr1e-04_bs4096,4,37,0.3412,0.9661,0.949,0.5732
Adam_lr1e-04_bs4096,4,38,0.3389,0.9662,0.9486,0.5747
Adam_lr1e-04_bs4096,4,39,0.3387,0.9663,0.9483,0.5752
Adam_lr1e-04_bs4096,4,40,0.3363,0.9665,0.9496,0.5796
Adam_lr1e-04_bs4096,4,41,0.3347,0.9668,0.9487,0.5758
Adam_lr1e-04_bs4096,4,42,0.3323,0.967,0.9491,0.5805
Adam_lr1e-04_bs4096,4,43,0.3318,0.9671,0.9483,0.5761
Adam_lr1e-04_bs4096,4,44,0.3301,0.9673,0.9481,0.5749
Adam_lr1e-04_bs4096,4,45,0.3289,0.9675,0.9496,0.5816
Adam_lr1e-04_bs4096,4,46,0.3289,0.9674,0.9492,0.5805
Adam_lr1e-04_bs4096,4,47,0.3269,0.9676,0.9486,0.5805
Adam_lr1e-04_bs4096,4,48,0.3262,0.9677,0.9489,0.579
Adam_lr1e-04_bs4096,4,49,0.3237,0.9678,0.9491,0.5829
Adam_lr1e-04_bs4096,4,50,0.3242,0.9678,0.9489,0.58
