config_id,fold,epoch,train_loss,train_acc,val_acc,f1_score
Adam_lr1e-04_bs1024,2,17,0.3499,0.963,0.9565,0.5196
Adam_lr1e-04_bs1024,2,18,0.3465,0.9634,0.9552,0.5124
Adam_lr1e-04_bs1024,2,19,0.3437,0.9637,0.9551,0.515
Adam_lr1e-04_bs1024,2,20,0.3407,0.9639,0.9564,0.5209
Adam_lr1e-04_bs1024,2,21,0.3382,0.9644,0.9551,0.5158
Adam_lr1e-04_bs1024,2,22,0.3345,0.9648,0.9541,0.5135
Adam_lr1e-04_bs1024,2,23,0.3319,0.9652,0.9554,0.519
Adam_lr1e-04_bs1024,2,24,0.3296,0.9653,0.9563,0.5218
Adam_lr1e-04_bs1024,2,25,0.3276,0.9656,0.9545,0.5191
Adam_lr1e-04_bs1024,2,26,0.3255,0.9658,0.9529,0.5126
Adam_lr1e-04_bs1024,2,27,0.3239,0.966,0.9569,0.5265
Adam_lr1e-04_bs1024,2,28,0.3212,0.9663,0.9564,0.5279
Adam_lr1e-04_bs1024,2,29,0.3194,0.9666,0.9568,0.5287
Adam_lr1e-04_bs1024,2,30,0.318,0.9667,0.9563,0.5271
Adam_lr1e-04_bs1024,2,31,0.3163,0.9669,0.9553,0.524
Adam_lr1e-04_bs1024,2,32,0.3135,0.9672,0.957,0.5306
Adam_lr1e-04_bs1024,2,33,0.3132,0.9672,0.9555,0.5266
Adam_lr1e-04_bs1024,2,34,0.3123,0.9674,0.9572,0.5329
Adam_lr1e-04_bs1024,2,35,0.3098,0.9675,0.9557,0.5277
Adam_lr1e-04_bs1024,2,36,0.3096,0.9676,0.9565,0.5314
Adam_lr1e-04_bs1024,2,37,0.3071,0.9678,0.9563,0.5306
Adam_lr1e-04_bs1024,2,38,0.3068,0.968,0.9569,0.5336
Adam_lr1e-04_bs1024,2,39,0.3051,0.968,0.957,0.5342
Adam_lr1e-04_bs1024,2,40,0.3024,0.9685,0.9569,0.5319
Adam_lr1e-04_bs1024,2,41,0.3021,0.9685,0.9563,0.5324
Adam_lr1e-04_bs1024,2,42,0.3011,0.9687,0.9557,0.531
Adam_lr1e-04_bs1024,2,43,0.301,0.9685,0.9557,0.5295
Adam_lr1e-04_bs1024,2,44,0.2995,0.9687,0.9573,0.5363
Adam_lr1e-04_bs1024,2,45,0.2974,0.969,0.9577,0.5364
Adam_lr1e-04_bs1024,2,46,0.2966,0.9691,0.9557,0.5301
Adam_lr1e-04_bs1024,2,47,0.2976,0.9689,0.9562,0.5334
Adam_lr1e-04_bs1024,2,48,0.295,0.9692,0.9561,0.5306
Adam_lr1e-04_bs1024,2,49,0.2953,0.9691,0.9561,0.5316
Adam_lr1e-04_bs1024,2,50,0.2951,0.9693,0.9557,0.5324
Adam_lr1e-04_bs1024,3,1,0.6006,0.8281,0.8859,0.378
Adam_lr1e-04_bs1024,3,2,0.5193,0.9324,0.914,0.4307
Adam_lr1e-04_bs1024,3,3,0.4834,0.9432,0.9269,0.456
Adam_lr1e-04_bs1024,3,4,0.4597,0.9486,0.9228,0.4614
Adam_lr1e-04_bs1024,3,5,0.4424,0.9521,0.9306,0.4791
Adam_lr1e-04_bs1024,3,6,0.4283,0.9543,0.9299,0.4887
Adam_lr1e-04_bs1024,3,7,0.4171,0.9561,0.9367,0.5018
Adam_lr1e-04_bs1024,3,8,0.4063,0.9579,0.9359,0.5059
Adam_lr1e-04_bs1024,3,9,0.3981,0.959,0.9395,0.5254
Adam_lr1e-04_bs1024,3,10,0.3898,0.9601,0.9412,0.528
Adam_lr1e-04_bs1024,3,11,0.383,0.961,0.9372,0.5223
Adam_lr1e-04_bs1024,3,12,0.3771,0.9616,0.9395,0.5288
Adam_lr1e-04_bs1024,3,13,0.3715,0.9622,0.9442,0.5321
Adam_lr1e-04_bs1024,3,14,0.3667,0.963,0.9429,0.5375
Adam_lr1e-04_bs1024,3,15,0.3618,0.9634,0.9419,0.539
Adam_lr1e-04_bs1024,3,16,0.3581,0.9638,0.941,0.5383
Adam_lr1e-04_bs1024,3,17,0.3531,0.9643,0.9405,0.5333
Adam_lr1e-04_bs1024,3,18,0.3494,0.9648,0.9423,0.539
Adam_lr1e-04_bs1024,3,19,0.3474,0.965,0.9431,0.5423
Adam_lr1e-04_bs1024,3,20,0.3442,0.9655,0.9401,0.534
Adam_lr1e-04_bs1024,3,21,0.3406,0.966,0.9411,0.5368
Adam_lr1e-04_bs1024,3,22,0.3377,0.9661,0.9422,0.5405
Adam_lr1e-04_bs1024,3,23,0.3357,0.9665,0.9429,0.5462
Adam_lr1e-04_bs1024,3,24,0.3335,0.9666,0.9432,0.5512
Adam_lr1e-04_bs1024,3,25,0.3304,0.9669,0.9432,0.5443
Adam_lr1e-04_bs1024,3,26,0.3287,0.9672,0.9415,0.5421
Adam_lr1e-04_bs1024,3,27,0.3272,0.9672,0.9415,0.5457
Adam_lr1e-04_bs1024,3,28,0.3248,0.9674,0.9445,0.5546
Adam_lr1e-04_bs1024,3,29,0.3238,0.9676,0.9417,0.5477
Adam_lr1e-04_bs1024,3,30,0.3204,0.9679,0.9425,0.5512
Adam_lr1e-04_bs1024,3,31,0.3189,0.9682,0.9428,0.5465
Adam_lr1e-04_bs1024,3,32,0.3181,0.9682,0.9431,0.5461
Adam_lr1e-04_bs1024,3,33,0.3166,0.9685,0.9444,0.5536
Adam_lr1e-04_bs1024,4,1,0.6052,0.8323,0.9069,0.4157
Adam_lr1e-04_bs1024,4,2,0.5255,0.9334,0.9263,0.4728
Adam_lr1e-04_bs1024,4,3,0.4879,0.9449,0.936,0.4999
Adam_lr1e-04_bs1024,4,4,0.4637,0.9501,0.9402,0.513
Adam_lr1e-04_bs1024,4,5,0.4447,0.9534,0.9444,0.5365
Adam_lr1e-04_bs1024,4,6,0.4306,0.9557,0.9397,0.5293
Adam_lr1e-04_bs1024,4,7,0.4183,0.9576,0.9437,0.5442
Adam_lr1e-04_bs1024,4,8,0.4083,0.9592,0.9478,0.5543
Adam_lr1e-04_bs1024,4,9,0.3998,0.9604,0.9452,0.546
Adam_lr1e-04_bs1024,4,10,0.3921,0.9612,0.9477,0.5625
Adam_lr1e-04_bs1024,4,11,0.386,0.962,0.949,0.5627
Adam_lr1e-04_bs1024,4,12,0.38,0.9627,0.9483,0.5652
Adam_lr1e-04_bs1024,4,13,0.3749,0.9632,0.9472,0.5614
Adam_lr1e-04_bs1024,4,14,0.3704,0.9638,0.9488,0.5702
Adam_lr1e-04_bs1024,4,15,0.3652,0.9644,0.949,0.573
Adam_lr1e-04_bs1024,4,16,0.3613,0.9648,0.9491,0.574
Adam_lr1e-04_bs1024,4,17,0.3554,0.9654,0.9496,0.5773
Adam_lr1e-04_bs1024,4,18,0.3534,0.9657,0.948,0.5727
Adam_lr1e-04_bs1024,4,19,0.3499,0.9661,0.948,0.577
Adam_lr1e-04_bs1024,4,20,0.3476,0.9663,0.949,0.5777
Adam_lr1e-04_bs1024,4,21,0.3438,0.9667,0.9473,0.575
Adam_lr1e-04_bs1024,4,22,0.341,0.9671,0.9496,0.5849
Adam_lr1e-04_bs1024,4,23,0.3387,0.9671,0.9494,0.5825
Adam_lr1e-04_bs1024,4,24,0.3359,0.9675,0.9504,0.587
Adam_lr1e-04_bs1024,4,25,0.3336,0.9678,0.9493,0.5831
Adam_lr1e-04_bs1024,4,26,0.3318,0.9679,0.9491,0.585
Adam_lr1e-04_bs1024,4,27,0.3303,0.968,0.9485,0.584
Adam_lr1e-04_bs1024,4,28,0.3274,0.9683,0.9493,0.5863
Adam_lr1e-04_bs1024,4,29,0.3253,0.9685,0.9501,0.5856
