config_id,fold,epoch,train_loss,train_acc,val_acc,f1_score
Adam_lr1e-04_bs2048,4,11,0.4049,0.9591,0.9471,0.5568
Adam_lr1e-04_bs2048,4,12,0.3985,0.96,0.9457,0.5595
Adam_lr1e-04_bs2048,4,13,0.393,0.9607,0.9492,0.5635
Adam_lr1e-04_bs2048,4,14,0.3883,0.9612,0.9472,0.5603
Adam_lr1e-04_bs2048,4,15,0.3833,0.9617,0.9488,0.5689
Adam_lr1e-04_bs2048,4,16,0.379,0.9623,0.9485,0.5664
Adam_lr1e-04_bs2048,4,17,0.3752,0.9628,0.9474,0.5679
Adam_lr1e-04_bs2048,4,18,0.371,0.9635,0.9482,0.5661
Adam_lr1e-04_bs2048,4,19,0.367,0.964,0.9471,0.5655
Adam_lr1e-04_bs2048,4,20,0.3648,0.964,0.9501,0.5727
Adam_lr1e-04_bs2048,4,21,0.362,0.9644,0.9485,0.5709
Adam_lr1e-04_bs2048,4,22,0.3583,0.9647,0.948,0.5705
Adam_lr1e-04_bs2048,4,23,0.3557,0.965,0.9499,0.5729
Adam_lr1e-04_bs2048,4,24,0.354,0.9652,0.9491,0.5734
Adam_lr1e-04_bs2048,4,25,0.3513,0.9657,0.9493,0.5764
Adam_lr1e-04_bs2048,4,26,0.3481,0.9659,0.9502,0.5768
Adam_lr1e-04_bs2048,4,27,0.3456,0.9661,0.9491,0.5753
Adam_lr1e-04_bs2048,4,28,0.3441,0.9662,0.9487,0.5723
Adam_lr1e-04_bs2048,4,29,0.3413,0.9665,0.9491,0.5766
Adam_lr1e-04_bs2048,4,30,0.3395,0.9666,0.9493,0.5765
Adam_lr1e-04_bs2048,4,31,0.338,0.9668,0.9492,0.5769
Adam_lr1e-04_bs2048,4,32,0.3357,0.967,0.9488,0.5775
Adam_lr1e-04_bs2048,4,33,0.3333,0.9675,0.949,0.5765
Adam_lr1e-04_bs2048,4,34,0.3316,0.9675,0.9481,0.5771
Adam_lr1e-04_bs2048,4,35,0.33,0.9677,0.9484,0.5763
Adam_lr1e-04_bs2048,4,36,0.3285,0.9678,0.9499,0.5796
Adam_lr1e-04_bs2048,4,37,0.3266,0.968,0.9493,0.582
Adam_lr1e-04_bs2048,4,38,0.3249,0.9682,0.9487,0.5828
Adam_lr1e-04_bs2048,4,39,0.3232,0.9685,0.9502,0.5847
Adam_lr1e-04_bs2048,4,40,0.3219,0.9686,0.9497,0.5851
Adam_lr1e-04_bs2048,4,41,0.3213,0.9685,0.9501,0.5855
Adam_lr1e-04_bs2048,4,42,0.3198,0.9688,0.9498,0.582
Adam_lr1e-04_bs2048,4,43,0.3194,0.9688,0.9498,0.5849
Adam_lr1e-04_bs2048,4,44,0.3168,0.9689,0.9498,0.5822
Adam_lr1e-04_bs2048,4,45,0.3153,0.9692,0.9497,0.5843
Adam_lr1e-04_bs2048,4,46,0.3154,0.9691,0.9504,0.5848
